_join_year,player_name_clean_nfl,school_clean_nfl,position_nfl,pfr_player_id,gsis_id,player_id,player_name_clean_jack,school_clean_jack,position_jack,name_norm
2000,Jeff Marriott,Missouri,DT,,,23495,Jeff Marriott,Missouri,Defensive Tackle,jeff marriott
2000,Pat Dennis,La-Monroe,DB,DennPa20,00-0019675,23496,Pat Dennis,Louisiana-Monroe,Defensive Back,pat dennis
2000,Tee Martin,Tennessee,QB,MartTe00,00-0019633,23497,Tee Martin,Tennessee,Quarterback,tee martin
2000,Jay Tant,Northwestern,TE,TantJa00,00-0019486,23498,Jay Tant,Northwestern,Tight End,jay tant
2000,Troy Walters,Stanford,WR,WaltTr00,00-0019552,23499,Troy Walters,Stanford,Wide Receiver,troy walters
2000,Chad Morton,USC,RB,MortCh00,00-0019590,23500,Chad Morton,USC,Running Back,chad morton
2000,Ernest Grant,Ark-Pine Bluff,DT,GranEr20,00-0019619,23501,Ernest Grant,Arkansas-Pine Bluff,Defensive Tackle,ernest grant
2000,Marc Bulger,West Virginia,QB,BulgMa00,00-0019599,23502,Marc Bulger,West Virginia,Quarterback,marc bulger
2000,Neil Rackers,Illinois,K,rackenei01,00-0019676,23503,Neil Rackers,Illinois,Place Kicker,neil rackers
2000,Frank Murphy,Kansas St.,WR,MurpFr00,00-0019487,23504,Frank Murphy,Kansas State,Running Back,frank murphy
2000,Thomas Hamner,Minnesota,RB,,,23505,Thomas Hamner,Minnesota,Running Back,thomas hamner
2000,Mareno Philyaw,Troy,WR,PhilMa20,00-0019488,23506,Mareno Philyaw,Troy,Wide Receiver,mareno philyaw
2000,Chris Combs,Duke,DE,CombCh21,00-0019634,23507,Chris Combs,Duke,Defensive Tackle,chris combs
2000,Paul Edinger,Michigan St.,K,edingpau01,00-0019490,23508,Paul Edinger,Michigan State,Place Kicker,paul edinger
2000,James Williams,Marshall,WR,WillJa01,00-0019491,23509,James Williams,Marshall,Wide Receiver,james williams
2000,Jabari Issa,Washington,DE,IssaJa20,00-0019492,23510,Jabari Issa,Washington,Defensive Tackle,jabari issa
2000,Dhani Jones,Michigan,LB,JoneDh20,00-0019635,23511,Dhani Jones,Michigan,Linebacker,dhani jones
2000,John Frank,Utah,DE,,,23512,John Frank,Utah,Defensive End,john frank
2000,Tony Scott,North Carolina St.,DB,ScotTo21,00-0018963,23513,Tony Scott,North Carolina State,Defensive Back,tony scott
2000,Mario Edwards,Florida St.,DB,EdwaMa20,00-0019620,23514,Mario Edwards,Florida State,Defensive Back,mario edwards
2000,Quinton Reese,Auburn,DE,,,23515,Quinton Reese,Auburn,Defensive End,quinton reese
2000,Jeno James,Auburn,G,JameJe20,00-0019493,23516,Jeno James,Auburn,Offensive Tackle,jeno james
2000,Spergon Wynn,Texas St.,QB,WynnSp00,00-0019553,23517,Spergon Wynn,Texas State,Quarterback,spergon wynn
2000,Shannon Taylor,Virginia,LB,TaylSh20,00-0019494,23518,Shannon Taylor,Virginia,Linebacker,shannon taylor
2000,Tim Watson,Rowan,DT,,,23519,Tim Watson,Rowan,Defensive Tackle,tim watson
2000,Adalius Thomas,Southern Miss,LB,ThomAd00,00-0019593,23520,Adalius Thomas,Southern Miss,Defensive End,adalius thomas
2000,Antwan Harris,Virginia,DB,HarrAn21,00-0019592,23521,Antwan Harris,Virginia,Defensive Back,antwan harris
2000,Darnell Alford,Boston Col.,G,AlfoDa20,00-0019677,23522,Darnell Alford,Boston College,Offensive Tackle,darnell alford
2000,Mike Anderson,Utah,RB,AndeMi00,00-0019594,23523,Mike Anderson,Utah,Running Back,mike anderson
2000,John Hilliard,Mississippi St.,DE,HillJo21,00-0019544,23524,John Hilliard,Mississippi State,Defensive Tackle,john hilliard
2000,Cedric Woodard,Texas,DT,WoodCe20,00-0019496,23525,Cedric Woodard,Texas,Defensive Tackle,cedric woodard
2000,John Romero,California,C,,,23526,John Romero,California,,john romero
2000,David Gibson,USC,DB,GibsDa20,00-0019572,23527,David Gibson,USC,Defensive Back,david gibson
2000,Leif Larsen,Texas-El Paso,DT,LarsLe20,00-0019497,23528,Leif Larsen,UTEP,Defensive Tackle,leif larsen
2000,Michael Hawthorne,Purdue,DB,HawtMi20,00-0019498,23529,Michael Hawthorne,Purdue,Defensive Back,michael hawthorne
2000,Emanuel Smith,Arkansas,WR,SmitEm20,00-0019499,23530,Emanuel Smith,Arkansas,Wide Receiver,emanuel smith
2000,Robaire Smith,Michigan St.,DE,SmitRo21,00-0019573,23531,Robaire Smith,Michigan State,Defensive End,robaire smith
2000,Matt Bowen,Iowa,DB,BoweMa20,00-0019574,23532,Matt Bowen,Iowa,Defensive Back,matt bowen
2000,Tom Brady,Michigan,QB,BradTo00,00-0019596,23533,Tom Brady,Michigan,Quarterback,tom brady
2000,Sherrod Gideon,Southern Miss,WR,,,23534,Sherrod Gideon,Southern Miss,Wide Receiver,sherrod gideon
2000,David Nugent,Purdue,DE,NugeDa21,00-0019575,23535,David Nugent,Purdue,Defensive Tackle,david nugent
2000,Todd Husak,Stanford,QB,HusaTo20,00-0019622,23536,Todd Husak,Stanford,Quarterback,todd husak
2000,Damen Wheeler,Colorado,DB,WheeDa20,00-0019678,23537,Damen Wheeler,Colorado,Defensive Back,damen wheeler
2000,Jason Gavadza,Kent St.,TE,,,23538,Jason Gavadza,Kent State,Tight End,jason gavadza
2000,JaJuan Seider,Florida A&M,QB,,,23539,JaJuan Seider,Florida A&M,Quarterback,jajuan seider
2000,Brad Bedell,Colorado,T,BedeBr20,00-0019554,23540,Brad Bedell,Colorado,Offensive Guard,brad bedell
2000,Manuia Savea,Arizona,G,,,23541,Manuia Savea,Arizona,Offensive Guard,manuia savea
2000,Desmond Kitchings,Furman,WR,,,23542,Desmond Kitchings,Furman,Wide Receiver,desmond kitchings
2000,Eric Chandler,Jackson St.,DE,,,23543,Eric Chandler,Jackson State,Defensive End,eric chandler
2000,Brad St. Louis,Missouri State,TE,StLoBr00,00-0019681,23544,Brad St. Louis,Missouri State,Tight End,brad st louis
2000,Darrick Vaughn,Texas St.,DB,VaugDa20,00-0018964,23545,Darrick Vaughn,Texas State,Defensive Back,darrick vaughn
2000,Tim Rattay,Louisiana Tech,QB,RattTi00,00-0019623,23546,Tim Rattay,Louisiana Tech,Quarterback,tim rattay
2000,Mike Green,Houston,RB,GreeMi00,00-0019576,23547,Mike Green,Houston,Running Back,mike green
2000,Mike Green,Houston,RB,GreeMi00,00-0019576,23588,Mike Green,Northwestern State,Defensive Back,mike green
2000,Jarious Jackson,Notre Dame,QB,JackJa01,00-0019682,23548,Jarious Jackson,Notre Dame,Quarterback,jarious jackson
2000,Sekou Sanyika,California,LB,SanySe20,00-0019501,23549,Sekou Sanyika,California,Linebacker,sekou sanyika
2000,Delbert Cowsette,Maryland,DT,CowsDe20,00-0018965,23550,Delbert Cowsette,Maryland,Defensive Tackle,delbert cowsette
2000,Jeremiah Parker,California,DE,ParkJe21,00-0019683,23551,Jeremiah Parker,California,Defensive End,jeremiah parker
2000,Richard Seals,Utah,DT,,,23552,Richard Seals,Utah,Defensive Tackle,richard seals
2000,Orantes Grant,Georgia,LB,GranOr20,00-0019637,23553,Orantes Grant,Georgia,Linebacker,orantes grant
2000,Andrew Kline,San Diego St.,G,,,23554,Andrew Kline,San Diego State,Offensive Guard,andrew kline
2000,Lester Towns,Washington,LB,TownLe20,00-0019624,23555,Lester Towns,Washington,Linebacker,lester towns
2000,Jason Thomas,Hampton,G,ThomJa20,00-0019684,23556,Jason Thomas,Hampton,Offensive Guard,jason thomas
2000,James Cotton,Ohio St.,LB,,,23557,James Cotton,Ohio State,Defensive End,james cotton
2000,Mark Tauscher,Wisconsin,T,TausMa20,00-0019502,23558,Mark Tauscher,Wisconsin,Offensive Tackle,mark tauscher
2000,Rashidi Barnes,Colorado,DB,BarnRa20,00-0019557,23559,Rashidi Barnes,Colorado,Defensive Back,rashidi barnes
2000,Casey Tisdale,New Mexico,LB,,,23560,Casey Tisdale,New Mexico,Defensive End,casey tisdale
2000,Mondriel Fulcher,Miami (FL),TE,FulcMo20,00-0019558,23561,Mondriel Fulcher,Miami (FL),Tight End,mondriel fulcher
2000,Kevin Houser,Ohio St.,C,HousKe01,00-0019503,23562,Kevin Houser,Ohio State,Tight End,kevin houser
2000,Ron Moore,NW Oklahoma St.,DT,MoorRo22,00-0018968,23563,Ron Moore,Northwestern Oklahoma State,Defensive Tackle,ron moore
2000,Brian Jennings,Arizona St.,TE,JennBr00,00-0019548,23564,Brian Jennings,Arizona State,Tight End,brian jennings
2000,Jeff Harris,Georgia,DB,,,23566,Jeff Harris,Georgia,Defensive Back,jeff harris
2000,Drew Haddad,Buffalo,WR,HaddDr00,00-0019625,23567,Drew Haddad,Buffalo,Wide Receiver,drew haddad
2000,Joe Hamilton,Georgia Tech,QB,HamiJo20,00-0019579,23568,Joe Hamilton,Georgia Tech,Quarterback,joe hamilton
2000,Rob Renes,Michigan,DT,,,23569,Rob Renes,Michigan,Defensive Tackle,rob renes
2000,Erik Olson,Colorado St.,DB,OlsoEr20,00-0018969,23570,Erik Olson,Colorado State,Defensive Back,erik olson
2000,Wes Shivers,Mississippi St.,T,ShivWe20,00-0019686,23571,Wes Shivers,Mississippi State,Offensive Tackle,wes shivers
2000,Rodregis Brooks,Ala-Birmingham,DB,BrooRo20,00-0019531,23572,Rodregis Brooks,UAB,Defensive Back,rodregis brooks
2000,Patrick Pass,Georgia,FB,PassPa00,00-0019533,23573,Patrick Pass,Georgia,Running Back,patrick pass
2000,Mike Malano,San Diego St.,C,,,23574,Mike Malano,San Diego State,,mike malano
2000,Rob Meier,Washington St.,DE,MeieRo20,00-0018970,23575,Rob Meier,Washington State,Defensive End,rob meier
2000,Charles Lee,Central Florida,WR,LeexCh00,00-0019505,23576,Charles Lee,UCF,Wide Receiver,charles lee
2000,Shyrone Stith,Virginia Tech,RB,StitSh00,00-0018971,23577,Shyrone Stith,Virginia Tech,Running Back,shyrone stith
2000,Giles Cole,Texas A&M-Kingsville,TE,,,23578,Giles Cole,Texas A&M-Kingsville,Tight End,giles cole
2000,Danny Clark,Illinois,LB,ClarDa21,00-0019506,23579,Danny Clark,Illinois,Linebacker,danny clark
2000,Leroy Fields,Jackson St.,WR,,,23580,Leroy Fields,Jackson State,Wide Receiver,leroy fields
2000,Mark Baniewicz,Syracuse,T,,,23581,Mark Baniewicz,Syracuse,Offensive Tackle,mark baniewicz
2000,Lewis Kelly,South Carolina St.,T,KellLe21,00-0018973,23582,Lewis Kelly,South Carolina State,Offensive Guard,lewis kelly
2000,Eugene McCaslin,Florida,LB,McCaEu20,00-0019549,23583,Eugene McCaslin,Florida,Linebacker,eugene mccaslin
2000,Ethan Howell,Oklahoma St.,WR,,,23584,Ethan Howell,Oklahoma State,Wide Receiver,ethan howell
2000,DaShon Polk,Arizona,LB,PolkDa20,00-0019508,23585,DaShon Polk,Arizona,Linebacker,dashon polk
2000,Rondell Mealey,LSU,RB,MealRo00,00-0019534,23586,Rondell Mealey,LSU,Running Back,rondell mealey
2000,Alfonso Boone,Mount San Antonio JC,DT,BoonAl20,00-0019626,23587,Alfonso Boone,,Defensive Tackle,alfonso boone
2001,Michael Vick,Virginia Tech,QB,VickMi00,00-0020245,25,Michael Vick,Virginia Tech,Quarterback,michael vick
2001,Leonard Davis,Texas,T,DaviLe21,00-0020533,145,Leonard Davis,Texas,Offensive Tackle,leonard davis
2001,Gerard Warren,Florida,DT,WarrGe20,00-0020524,378,Gerard Warren,Florida,Defensive Tackle,gerard warren
2001,Justin Smith,Missouri,DE,SmitJu20,00-0020535,368,Justin Smith,Missouri,Defensive End,justin smith
2001,LaDainian Tomlinson,TCU,RB,TomlLa00,00-0020536,520,LaDainian Tomlinson,TCU,Running Back,ladainian tomlinson
2001,Richard Seymour,Georgia,DE,SeymRi00,00-0020442,365,Richard Seymour,Georgia,Defensive Tackle,richard seymour
2001,Andre Carter,California,DE,CartAn20,00-0020489,303,Andre Carter,California,Defensive End,andre carter
2001,David Terrell,Michigan,WR,TerrDa00,00-0020513,96,David Terrell,Michigan,Wide Receiver,david terrell
2001,Koren Robinson,North Carolina St.,WR,RobiKo00,00-0020490,90,Koren Robinson,North Carolina State,Wide Receiver,koren robinson
2001,Jamal Reynolds,Florida St.,DE,ReynJa20,00-0020459,357,Jamal Reynolds,Florida State,Defensive End,jamal reynolds
2001,Dan Morgan,Miami (FL),LB,MorgDa99,00-0020443,257,Dan Morgan,Miami (FL),Linebacker,dan morgan
2001,Damione Lewis,Miami (FL),DT,LewiDa20,00-0020491,341,Damione Lewis,Miami (FL),Defensive Tackle,damione lewis
2001,Marcus Stroud,Georgia,DT,StroMa01,00-0020492,371,Marcus Stroud,Georgia,Defensive Tackle,marcus stroud
2001,Kenyatta Walker,Florida,T,WalkKe21,00-0020493,216,Kenyatta Walker,Florida,Offensive Tackle,kenyatta walker
2001,Rod Gardner,Clemson,WR,GardRo00,00-0020525,50,Rod Gardner,Clemson,Wide Receiver,rod gardner
2001,Santana Moss,Miami (FL),WR,MossSa00,00-0020494,82,Santana Moss,Miami (FL),Wide Receiver,santana moss
2001,Steve Hutchinson,Michigan,G,HutcSt00,00-0020466,165,Steve Hutchinson,Michigan,Offensive Guard,steve hutchinson
2001,Jeff Backus,Michigan,T,BackJe20,00-0020444,136,Jeff Backus,Michigan,Offensive Tackle,jeff backus
2001,Casey Hampton,Texas,NT,HampCa00,00-0020426,321,Casey Hampton,Texas,Defensive Tackle,casey hampton
2001,Adam Archuleta,Arizona St.,DB,ArchAd20,00-0020521,387,Adam Archuleta,Arizona State,Defensive Back,adam archuleta
2001,Nate Clements,Ohio St.,DB,ClemNa99,00-0020495,406,Nate Clements,Ohio State,Defensive Back,nate clements
2001,Will Allen,Syracuse,DB,AlleWi20,00-0020467,385,Will Allen,Syracuse,Defensive Back,will allen
2001,Deuce McAllister,Mississippi,RB,McAlDe00,00-0020527,504,Deuce McAllister,Ole Miss,Running Back,deuce mcallister
2001,Willie Middlebrooks,Minnesota,DB,MiddWi20,00-0020496,447,Willie Middlebrooks,Minnesota,Defensive Back,willie middlebrooks
2001,Freddie Mitchell,UCLA,WR,MitcFr00,00-0020497,80,Freddie Mitchell,UCLA,Wide Receiver,freddie mitchell
2001,Jamar Fletcher,Wisconsin,DB,FletJa20,00-0020460,419,Jamar Fletcher,Wisconsin,Defensive Back,jamar fletcher
2001,Michael Bennett,Wisconsin,RB,BennMi00,00-0020514,484,Michael Bennett,Wisconsin,Running Back,michael bennett
2001,Derrick Gibson,Florida St.,DB,GibsDe21,00-0020418,423,Derrick Gibson,Florida State,Defensive Back,derrick gibson
2001,Ryan Pickett,Ohio St.,DT,PickRy20,00-0020515,352,Ryan Pickett,Ohio State,Defensive Tackle,ryan pickett
2001,Reggie Wayne,Miami (FL),WR,WaynRe00,00-0020498,99,Reggie Wayne,Miami (FL),Wide Receiver,reggie wayne
2001,Todd Heap,Arizona St.,TE,HeapTo00,00-0020516,113,Todd Heap,Arizona State,Tight End,todd heap
2001,Drew Brees,Purdue,QB,BreeDr00,00-0020531,2,Drew Brees,Purdue,Quarterback,drew brees
2001,Quincy Morgan,Kansas St.,WR,MorgQu00,00-0020427,81,Quincy Morgan,Kansas State,Wide Receiver,quincy morgan
2001,Kyle Vanden Bosch,Nebraska,DE,VandKy99,00-0020382,375,Kyle Vanden Bosch,Nebraska,Defensive End,kyle vanden bosch
2001,Alge Crumpler,North Carolina,TE,CrumAl00,00-0020285,111,Alge Crumpler,North Carolina,Tight End,alge crumpler
2001,Chad Johnson,Oregon St.,WR,JohnCh01,00-0020397,64,Chad Johnson,Oregon State,Wide Receiver,chad johnson
2001,Idrees Bashir,Memphis,DB,BashId20,00-0020468,390,Idrees Bashir,Memphis,Defensive Back,idrees bashir
2001,Anthony Thomas,Michigan,RB,ThomAn01,00-0020403,519,Anthony Thomas,Michigan,Running Back,anthony thomas
2001,Kendrell Bell,Georgia,LB,BellKe20,00-0020317,232,Kendrell Bell,Georgia,Linebacker,kendrell bell
2001,Ken Lucas,Mississippi,DB,LucaKe20,00-0020499,444,Ken Lucas,Ole Miss,Defensive Back,ken lucas
2001,Robert Ferguson,Texas A&M,WR,FergRo00,00-0020428,46,Robert Ferguson,Texas A&M,Wide Receiver,robert ferguson
2001,Tommy Polley,Florida St.,LB,PollTo21,00-0020429,266,Tommy Polley,Florida State,Linebacker,tommy polley
2001,Maurice Williams,Michigan,T,WillMa25,00-0020461,222,Maurice Williams,Michigan,Offensive Tackle,maurice williams
2001,Kris Jenkins,Maryland,DT,JenkKr00,00-0020380,330,Kris Jenkins,Maryland,Defensive Tackle,kris jenkins
2001,Fred Smoot,Mississippi St.,DB,SmooFr20,00-0020522,463,Fred Smoot,Mississippi State,Defensive Back,fred smoot
2001,Aaron Schobel,TCU,DE,SchoAa99,00-0020469,363,Aaron Schobel,TCU,Defensive End,aaron schobel
2001,Jamie Winborn,Vanderbilt,LB,WinbJa20,00-0020470,283,Jamie Winborn,Vanderbilt,Linebacker,jamie winborn
2001,Matt Light,Purdue,T,LighMa20,00-0020543,177,Matt Light,Purdue,Offensive Guard,matt light
2001,LaMont Jordan,Maryland,RB,JordLa00,00-0020462,501,LaMont Jordan,Maryland,Running Back,lamont jordan
2001,Dominic Raiola,Nebraska,C,RaioDo20,00-0020445,198,Dominic Raiola,Nebraska,,dominic raiola
2001,Paul Toviessi,Marshall,DE,,,374,Paul Toviessi,Marshall,Defensive End,paul toviessi
2001,Chris Chambers,Wisconsin,WR,ChamCh00,00-0020446,38,Chris Chambers,Wisconsin,Wide Receiver,chris chambers
2001,Quincy Carter,Georgia,QB,CartQu00,00-0020404,3,Quincy Carter,Georgia,Quarterback,quincy carter
2001,Michael Stone,Memphis,DB,StonMi20,00-0020383,464,Michael Stone,Memphis,Defensive Back,michael stone
2001,Quinton Caver,Arkansas,LB,CaveQu20,00-0020501,234,Quinton Caver,Arkansas,Linebacker,quinton caver
2001,Tony Dixon,Alabama,DB,DixoTo20,00-0020419,413,Tony Dixon,Alabama,Defensive Back,tony dixon
2001,Willie Howard,Stanford,DE,HowaWi20,00-0020502,327,Willie Howard,Stanford,Defensive End,willie howard
2001,Travis Henry,Tennessee,RB,HenrTr00,00-0020471,497,Travis Henry,Tennessee,Running Back,travis henry
2001,Marques Tuiasosopo,Washington,QB,TuiaMa00,00-0020405,24,Marques Tuiasosopo,Washington,Quarterback,marques tuiasosopo
2001,Andre Dyson,Utah,DB,DysoAn20,00-0020503,416,Andre Dyson,Utah,Defensive Back,andre dyson
2001,Shaun Rogers,Texas,DT,RogeSh99,00-0020528,360,Shaun Rogers,Texas,Defensive Tackle,shaun rogers
2001,Gary Baxter,Baylor,DB,BaxtGa20,00-0020472,391,Gary Baxter,Baylor,Defensive Back,gary baxter
2001,Derrick Burgess,Mississippi,DE,BurgDe99,00-0020504,301,Derrick Burgess,Ole Miss,Defensive End,derrick burgess
2001,Adrian Wilson,North Carolina St.,DB,WilsAd99,00-0020505,381,Adrian Wilson,North Carolina State,Defensive Back,adrian wilson
2001,James Jackson,Miami (FL),RB,JackJa00,00-0020430,499,James Jackson,Miami (FL),Running Back,james jackson
2001,Sean Brewer,San Jose St.,TE,BrewSe20,00-0020398,107,Sean Brewer,San Jose State,Tight End,sean brewer
2001,Tay Cody,Florida St.,DB,CodyTa20,00-0020447,408,Tay Cody,Florida State,Defensive Back,tay cody
2001,Mike Gandy,Notre Dame,T,GandMi20,00-0020406,154,Mike Gandy,Notre Dame,Offensive Guard,mike gandy
2001,Eric Kelly,Kentucky,DB,KellEr20,00-0020473,441,Eric Kelly,Kentucky,Defensive Back,eric kelly
2001,Sedrick Hodge,North Carolina,LB,HodgSe20,00-0020294,246,Sedrick Hodge,North Carolina,Linebacker,sedrick hodge
2001,Bhawoh Jue,Penn St.,DB,JuexBh20,00-0020367,440,Bhawoh Jue,Penn State,Defensive Back,bhawoh jue
2001,Torrance Marshall,Oklahoma,LB,MarsTo20,00-0020431,254,Torrance Marshall,Oklahoma,Linebacker,torrance marshall
2001,Eric Westmoreland,Tennessee,LB,WestEr20,00-0020357,281,Eric Westmoreland,Tennessee,Linebacker,eric westmoreland
2001,Steve Smith Sr.,Utah,WR,SmitSt01,00-0020337,91,Steve Smith,Utah,Wide Receiver,steve smith
2001,Eric Downing,Syracuse,DT,DownEr20,00-0020269,310,Eric Downing,Syracuse,Defensive Tackle,eric downing
2001,Ron Edwards,Texas A&M,DT,EdwaRo20,00-0020286,311,Ron Edwards,Texas A&M,Defensive Tackle,ron edwards
2001,Kareem McKenzie,Penn St.,T,McKeKa20,00-0020463,185,Kareem McKenzie,Penn State,Offensive Tackle,kareem mckenzie
2001,Kevan Barlow,Pittsburgh,RB,BarlKe00,00-0020474,481,Kevan Barlow,Pittsburgh,Running Back,kevan barlow
2001,Kenny Smith,Alabama,DT,SmitKe23,00-0020506,369,Kenny Smith,Alabama,Defensive Tackle,kenny smith
2001,Heath Evans,Auburn,FB,EvanHe00,00-0020507,496,Heath Evans,Auburn,Running Back,heath evans
2001,Brian Allen,Florida St.,LB,AlleBr21,00-0020295,228,Brian Allen,Florida State,Linebacker,brian allen
2001,Dwight Smith,Akron,DB,SmitDw20,00-0020385,528,Dwight Smith,Akron,Defensive Back,dwight smith
2001,Travis Minor,Florida St.,RB,MinoTr00,00-0020448,508,Travis Minor,Florida State,Running Back,travis minor
2001,Brock Williams,Notre Dame,DB,WillBr26,00-0020537,475,Brock Williams,Notre Dame,Defensive Back,brock williams
2001,Reggie Hayward,Iowa St.,DE,HaywRe20,00-0020475,322,Reggie Hayward,Iowa State,Defensive End,reggie hayward
2001,Morlon Greenwood,Syracuse,LB,GreeMo20,00-0020449,244,Morlon Greenwood,Syracuse,Linebacker,morlon greenwood
2001,DeLawrence Grant,Oregon St.,DE,GranDe20,00-0020432,319,DeLawrence Grant,Oregon State,Defensive End,delawrence grant
2001,Shad Meier,Kansas St.,TE,MeieSh00,00-0020476,121,Shad Meier,Kansas State,Tight End,shad meier
2001,Cory Bird,Virginia Tech,DB,BirdCo20,00-0020477,392,Cory Bird,Virginia Tech,Defensive Back,cory bird
2001,Casey Rabach,Wisconsin,C,RabaCa20,00-0020450,197,Casey Rabach,Wisconsin,,casey rabach
2001,Willie Blade,Mississippi St.,DT,BladWi20,00-0020433,298,Willie Blade,Mississippi State,Defensive Tackle,willie blade
2001,James Boyd,Penn St.,DB,BoydJa20,00-0020328,397,James Boyd,Penn State,Defensive Back,james boyd
2001,Jonas Jennings,Georgia,T,JennJo20,00-0020347,166,Jonas Jennings,Georgia,Offensive Tackle,jonas jennings
2001,Kenyatta Jones,South Florida,T,JoneKe22,00-0020386,169,Kenyatta Jones,South Florida,Offensive Guard,kenyatta jones
2001,Anthony Henry,South Florida,DB,HenrAn20,00-0020329,430,Anthony Henry,South Florida,Defensive Back,anthony henry
2001,Bill Gramatica,South Florida,K,gramabil01,00-0020296,531,Bill Gramatica,South Florida,Place Kicker,bill gramatica
2001,Roberto Garza,Texas A&M-Kingsville,G,GarzRo20,00-0020260,156,Roberto Garza,Texas A&M-Kingsville,,roberto garza
2001,Rudi Johnson,Auburn,RB,JohnRu00,00-0020407,500,Rudi Johnson,Auburn,Running Back,rudi johnson
2001,Jamie Henderson,Georgia,DB,HendJa20,00-0020352,428,Jamie Henderson,Georgia,Defensive Back,jamie henderson
2001,Matt Stewart,Vanderbilt,LB,StewMa21,00-0020278,277,Matt Stewart,Vanderbilt,Linebacker,matt stewart
2001,Karon Riley,Minnesota,LB,RileKa20,00-0020334,358,Karon Riley,Minnesota,Defensive End,karon riley
2001,Orlando Huff,Fresno St.,LB,HuffOr20,00-0020360,247,Orlando Huff,Fresno State,Linebacker,orlando huff
2001,Bill Ferrario,Wisconsin,G,FerrBi20,00-0020353,150,Bill Ferrario,Wisconsin,Offensive Guard,bill ferrario
2001,Chris Weinke,Florida St.,QB,WeinCh00,00-0020434,26,Chris Weinke,Florida State,Quarterback,chris weinke
2001,Monty Beisel,Kansas St.,LB,BeisMo20,00-0020478,296,Monty Beisel,Kansas State,Defensive End,monty beisel
2001,George Layne,TCU,RB,LaynGe00,00-0020479,503,George Layne,TCU,Running Back,george layne
